# nu	S_nu		dS_nu		var	Nsource
# GHz	mJy		mJy		mJy	---
240.00	nan		nan		nan	0
240.40	nan		nan		nan	0
240.80	nan		nan		nan	0
241.20	nan		nan		nan	0
314.90	-2.5517E-02	6.2909E-02	3.25422E-01	11
315.43	-4.0648E-02	6.3849E-02	4.1492E-01	11
315.96	-5.4085E-02	6.4126E-02	2.13814E-01	11
316.48	-1.0562E-01	6.5528E-02	3.46967E-01	11
317.01	-3.7015E-03	6.4974E-02	4.61033E-01	11
317.54	4.8627E-02	6.4326E-02	2.22958E-01	11
318.07	3.6786E-02	6.4164E-02	2.8022E-01	11
318.60	4.4094E-02	6.6589E-02	3.09761E-01	13
319.13	-4.7002E-02	6.3088E-02	3.34364E-01	13
319.66	-5.6934E-02	6.1997E-02	3.75495E-01	13
320.20	1.7604E-03	6.2081E-02	3.49545E-01	13
320.73	-2.8348E-02	6.2224E-02	3.5193E-01	13
321.26	-4.2876E-02	6.2419E-02	5.72741E-01	13
321.80	8.1356E-02	6.1204E-02	2.64259E-01	13
322.34	-2.5868E-02	6.1226E-02	2.02348E-01	13
322.87	-3.8209E-02	6.0531E-02	3.38281E-01	13
323.41	9.1033E-02	6.0828E-02	1.63376E-01	13
323.95	-9.9395E-02	6.0169E-02	1.55491E-01	13
324.49	-7.9536E-02	6.0394E-02	2.26483E-01	13
325.03	-4.0926E-03	6.0342E-02	1.22405E-01	13
325.58	-1.7408E-03	5.9798E-02	4.04699E-01	13
326.12	-2.001E-02	6.0026E-02	1.32981E-01	13
326.66	2.7696E-02	6.1036E-02	2.64964E-01	14
327.21	6.1741E-02	6.114E-02	2.63738E-01	14
327.75	8.3453E-02	6.0404E-02	3.72554E-01	15
328.30	8.37E-04	5.9781E-02	2.99498E-01	15
328.85	1.0924E-01	6.0444E-02	2.81794E-01	15
329.40	1.6346E-01	6.3562E-02	3.23968E-01	15
329.95	-6.6176E-02	6.3031E-02	2.71371E-01	14
330.50	1.5806E-01	6.4437E-02	2.95867E-01	14
331.05	9.5849E-02	6.2002E-02	2.04535E-01	15
331.60	-1.5968E-01	6.1179E-02	2.98774E-01	15
332.15	-5.9951E-02	5.776E-02	3.17251E-01	15
332.71	-3.2989E-02	5.668E-02	5.03834E-01	15
333.26	5.2073E-02	5.7616E-02	2.74951E-01	15
333.82	-4.3978E-03	5.8237E-02	3.27282E-01	15
334.37	-1.0349E-01	5.8524E-02	3.64322E-01	15
334.93	-4.191E-02	5.6107E-02	4.14452E-01	15
335.49	-4.1385E-02	5.447E-02	3.6336E-01	15
336.05	7.6753E-02	5.3929E-02	4.92649E-01	15
336.61	2.0908E-02	5.3483E-02	3.56855E-01	15
337.17	6.8248E-02	5.3616E-02	3.97974E-01	15
337.73	-1.1032E-03	5.3814E-02	3.8943E-01	15
338.30	-2.5064E-02	5.4333E-02	3.0237E-01	15
338.86	3.379E-02	5.3533E-02	1.34933E-01	15
339.43	6.9022E-03	5.3792E-02	1.51418E-01	15
339.99	2.0546E-01	5.4147E-02	4.0435E-01	15
340.56	2.2324E-01	5.4577E-02	4.04816E-01	15
341.13	-9.638E-02	5.5005E-02	4.05747E-01	15
341.70	-4.6503E-02	5.4853E-02	6.9188E-01	15
342.27	-1.5245E-02	5.5727E-02	3.57992E-01	15
342.84	1.6285E-03	5.596E-02	4.96233E-01	16
343.41	4.244E-02	5.6258E-02	5.43323E-01	16
343.98	6.3605E-03	5.7281E-02	5.30639E-01	16
344.56	-1.608E-02	5.7965E-02	6.27152E-01	17
345.13	1.3865E-01	5.783E-02	5.31445E-01	17
345.71	4.5484E+00	5.907E-02	2.51867E+00	17
346.28	4.1251E+00	6.1146E-02	2.18857E+00	17
346.86	2.0502E-02	5.9621E-02	4.13414E-01	16
347.44	-1.2327E-02	6.2583E-02	4.27202E-01	17
348.02	-1.049E-01	6.0135E-02	3.19539E-01	16
348.60	-6.3808E-03	6.2397E-02	4.82258E-01	17
349.18	5.8352E-02	6.127E-02	6.21999E-01	17
349.76	1.1733E-01	6.2139E-02	4.47941E-01	18
